"label","level","id","title_long","title","label_logits","label_nologits"
"Rapeseed",2,546,"FeedCrops>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"rapeseed biodiesel",2,547,"rapeseed biodiesel>>rapeseed biodiesel","Logit: NA","rapeseed biodiesel: NA","rapeseed biodiesel"
"regional biomassOil rapeseed",2,548,"regional biomassOil rapeseed>>regional biomassOil rapeseed","Logit: NA","regional biomassOil rapeseed: NA","regional biomassOil rapeseed"
"imported oilcrop biodiesel",2,549,"regional oilcrop biodiesel>>imported oilcrop biodiesel","Logit: NA","imported oilcrop biodiesel: NA","imported oilcrop biodiesel"
"domestic rapeseed biodiesel",2,550,"regional rapeseed biodiesel>>domestic rapeseed biodiesel","Logit: NA","domestic rapeseed biodiesel: NA","domestic rapeseed biodiesel"
"coal",2,551,"industrial feedstocks>>coal","Logit: NA","coal: NA","coal"
"domestic sugar cane ethanol",2,552,"regional sugar cane ethanol>>domestic sugar cane ethanol","Logit: NA","domestic sugar cane ethanol: NA","domestic sugar cane ethanol"
"regional sugar for ethanol",2,553,"regional sugar for ethanol>>regional sugar for ethanol","Logit: NA","regional sugar for ethanol: NA","regional sugar for ethanol"
"sugar cane ethanol",2,554,"sugar cane ethanol>>sugar cane ethanol","Logit: NA","sugar cane ethanol: NA","sugar cane ethanol"
"palmfruit biodiesel",2,555,"palmfruit biodiesel>>palmfruit biodiesel","Logit: NA","palmfruit biodiesel: NA","palmfruit biodiesel"
"regional biomassOil palmfruit",2,556,"regional biomassOil palmfruit>>regional biomassOil palmfruit","Logit: NA","regional biomassOil palmfruit: NA","regional biomassOil palmfruit"
"domestic palmfruit biodiesel",2,557,"regional palmfruit biodiesel>>domestic palmfruit biodiesel","Logit: NA","domestic palmfruit biodiesel: NA","domestic palmfruit biodiesel"
"OilCrop oil",2,558,"FeedCrops>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"domestic oilcrop biodiesel",2,559,"regional oilcrop biodiesel>>domestic oilcrop biodiesel","Logit: NA","domestic oilcrop biodiesel: NA","domestic oilcrop biodiesel"
"coal",2,560,"resid heating>>coal","Logit: NA","coal: NA","coal"
"PalmFruit",2,561,"FeedCrops>>PalmFruit","Logit: NA","PalmFruit: NA","PalmFruit"
"PalmFruit oil",2,562,"FeedCrops>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Soybean oil",2,563,"FeedCrops>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"coal",2,564,"N fertilizer>>coal","Logit: NA","coal: NA","coal"
"GrasslandFires_Tibet",2,565,"UnmanagedLand>>GrasslandFires_Tibet","Logit: NA","GrasslandFires_Tibet: NA","GrasslandFires_Tibet"
"district heat",2,566,"comm heating>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",2,567,"comm others>>district heat","Logit: NA","district heat: NA","district heat"
"biomass",2,568,"district heat>>biomass","Logit: NA","biomass: NA","biomass"
"coal",2,569,"district heat>>coal","Logit: NA","coal: NA","coal"
"gas",2,570,"district heat>>gas","Logit: NA","gas: NA","gas"
"refined liquids",2,571,"district heat>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"district heat",2,572,"industrial energy use>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",2,573,"resid heating>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",2,574,"resid others>>district heat","Logit: NA","district heat: NA","district heat"
"Rapeseed oil",2,575,"FeedCrops>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"FodderGrass",2,576,"NonFoodDemand_Crops>>FodderGrass","Logit: NA","FodderGrass: NA","FodderGrass"
"GrasslandFires_ArcticIsl",2,577,"UnmanagedLand>>GrasslandFires_ArcticIsl","Logit: NA","GrasslandFires_ArcticIsl: NA","GrasslandFires_ArcticIsl"
"gas",2,578,"resid cooling>>gas","Logit: NA","gas: NA","gas"
"X traded DDGS",2,579,"traded DDGS>>X traded DDGS","Logit: NA","X traded DDGS: NA","X traded DDGS"
"X traded beef",2,580,"traded beef>>X traded beef","Logit: NA","X traded beef: NA","X traded beef"
"X traded biomass",2,581,"traded biomass>>X traded biomass","Logit: NA","X traded biomass: NA","X traded biomass"
"X traded corn",2,582,"traded corn>>X traded corn","Logit: NA","X traded corn: NA","X traded corn"
"X traded corn ethanol",2,583,"traded corn ethanol>>X traded corn ethanol","Logit: NA","X traded corn ethanol: NA","X traded corn ethanol"
"X traded dairy",2,584,"traded dairy>>X traded dairy","Logit: NA","X traded dairy: NA","X traded dairy"
"X traded fibercrop",2,585,"traded fibercrop>>X traded fibercrop","Logit: NA","X traded fibercrop: NA","X traded fibercrop"
"X traded misccrop",2,586,"traded misccrop>>X traded misccrop","Logit: NA","X traded misccrop: NA","X traded misccrop"
"X traded oilcrop",2,587,"traded oilcrop>>X traded oilcrop","Logit: NA","X traded oilcrop: NA","X traded oilcrop"
"X traded oilcrop biodiesel",2,588,"traded oilcrop biodiesel>>X traded oilcrop biodiesel","Logit: NA","X traded oilcrop biodiesel: NA","X traded oilcrop biodiesel"
"X traded oilcrop feedcake",2,589,"traded oilcrop feedcake>>X traded oilcrop feedcake","Logit: NA","X traded oilcrop feedcake: NA","X traded oilcrop feedcake"
"X traded oilcrop oil",2,590,"traded oilcrop oil>>X traded oilcrop oil","Logit: NA","X traded oilcrop oil: NA","X traded oilcrop oil"
"X traded othergrain",2,591,"traded othergrain>>X traded othergrain","Logit: NA","X traded othergrain: NA","X traded othergrain"
"X traded palmfruit",2,592,"traded palmfruit>>X traded palmfruit","Logit: NA","X traded palmfruit: NA","X traded palmfruit"
"X traded palmfruit biodiesel",2,593,"traded palmfruit biodiesel>>X traded palmfruit biodiesel","Logit: NA","X traded palmfruit biodiesel: NA","X traded palmfruit biodiesel"
"X traded palmfruit feedcake",2,594,"traded palmfruit feedcake>>X traded palmfruit feedcake","Logit: NA","X traded palmfruit feedcake: NA","X traded palmfruit feedcake"
"X traded palmfruit oil",2,595,"traded palmfruit oil>>X traded palmfruit oil","Logit: NA","X traded palmfruit oil: NA","X traded palmfruit oil"
"X traded pork",2,596,"traded pork>>X traded pork","Logit: NA","X traded pork: NA","X traded pork"
"X traded poultry",2,597,"traded poultry>>X traded poultry","Logit: NA","X traded poultry: NA","X traded poultry"
"X traded rapeseed",2,598,"traded rapeseed>>X traded rapeseed","Logit: NA","X traded rapeseed: NA","X traded rapeseed"
"X traded rapeseed biodiesel",2,599,"traded rapeseed biodiesel>>X traded rapeseed biodiesel","Logit: NA","X traded rapeseed biodiesel: NA","X traded rapeseed biodiesel"
"X traded rapeseed feedcake",2,600,"traded rapeseed feedcake>>X traded rapeseed feedcake","Logit: NA","X traded rapeseed feedcake: NA","X traded rapeseed feedcake"
"X traded rapeseed oil",2,601,"traded rapeseed oil>>X traded rapeseed oil","Logit: NA","X traded rapeseed oil: NA","X traded rapeseed oil"
"X traded refined oil",2,602,"traded refined oil>>X traded refined oil","Logit: NA","X traded refined oil: NA","X traded refined oil"
"X traded rice",2,603,"traded rice>>X traded rice","Logit: NA","X traded rice: NA","X traded rice"
"X traded root_tuber",2,604,"traded root_tuber>>X traded root_tuber","Logit: NA","X traded root_tuber: NA","X traded root_tuber"
"X traded sheepgoat",2,605,"traded sheepgoat>>X traded sheepgoat","Logit: NA","X traded sheepgoat: NA","X traded sheepgoat"
"X traded soybean",2,606,"traded soybean>>X traded soybean","Logit: NA","X traded soybean: NA","X traded soybean"
"X traded soybean biodiesel",2,607,"traded soybean biodiesel>>X traded soybean biodiesel","Logit: NA","X traded soybean biodiesel: NA","X traded soybean biodiesel"
"X traded soybean feedcake",2,608,"traded soybean feedcake>>X traded soybean feedcake","Logit: NA","X traded soybean feedcake: NA","X traded soybean feedcake"
"X traded soybean oil",2,609,"traded soybean oil>>X traded soybean oil","Logit: NA","X traded soybean oil: NA","X traded soybean oil"
"X traded sugar cane ethanol",2,610,"traded sugar cane ethanol>>X traded sugar cane ethanol","Logit: NA","X traded sugar cane ethanol: NA","X traded sugar cane ethanol"
"X traded sugarcrop",2,611,"traded sugarcrop>>X traded sugarcrop","Logit: NA","X traded sugarcrop: NA","X traded sugarcrop"
"X unconventional oil",2,612,"traded unconventional oil>>X unconventional oil","Logit: NA","X unconventional oil: NA","X unconventional oil"
"X traded wheat",2,613,"traded wheat>>X traded wheat","Logit: NA","X traded wheat: NA","X traded wheat"
"FeedCrops",3,614,"Beef>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,615,"Beef>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Pasture_FodderGrass",3,616,"Beef>>Mixed>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,617,"Beef>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Pasture_FodderGrass",3,618,"Beef>>Pastoral>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,619,"Beef>>Pastoral>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Corn_X_IRR_hi",3,620,"Corn>>Corn_X>>Corn_X_IRR_hi","Logit: NA","Corn_X_IRR_hi: NA","Corn_X_IRR_hi"
"Corn_X_IRR_lo",3,621,"Corn>>Corn_X>>Corn_X_IRR_lo","Logit: NA","Corn_X_IRR_lo: NA","Corn_X_IRR_lo"
"Corn_X_RFD_hi",3,622,"Corn>>Corn_X>>Corn_X_RFD_hi","Logit: NA","Corn_X_RFD_hi: NA","Corn_X_RFD_hi"
"Corn_X_RFD_lo",3,623,"Corn>>Corn_X>>Corn_X_RFD_lo","Logit: NA","Corn_X_RFD_lo: NA","Corn_X_RFD_lo"
"Corn_X_IRR_hi_Peat",3,624,"Corn>>Corn_X>>Corn_X_IRR_hi_Peat","Logit: NA","Corn_X_IRR_hi_Peat: NA","Corn_X_IRR_hi_Peat"
"Corn_X_RFD_hi_Peat",3,625,"Corn>>Corn_X>>Corn_X_RFD_hi_Peat","Logit: NA","Corn_X_RFD_hi_Peat: NA","Corn_X_RFD_hi_Peat"
"Corn_X_RFD_lo_Peat",3,626,"Corn>>Corn_X>>Corn_X_RFD_lo_Peat","Logit: NA","Corn_X_RFD_lo_Peat: NA","Corn_X_RFD_lo_Peat"
"Corn_X_IRR_lo_Peat",3,627,"Corn>>Corn_X>>Corn_X_IRR_lo_Peat","Logit: NA","Corn_X_IRR_lo_Peat: NA","Corn_X_IRR_lo_Peat"
"FeedCrops",3,628,"Dairy>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,629,"Dairy>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Pasture_FodderGrass",3,630,"Dairy>>Mixed>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,631,"Dairy>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Pasture_FodderGrass",3,632,"Dairy>>Pastoral>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,633,"Dairy>>Pastoral>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Corn",3,634,"FeedCrops>>Corn>>Corn","Logit: NA","Corn: NA","Corn"
"DDGS",3,635,"FeedCrops>>DDGS>>DDGS","Logit: NA","DDGS: NA","DDGS"
"FiberCrop",3,636,"FeedCrops>>FiberCrop>>FiberCrop","Logit: NA","FiberCrop: NA","FiberCrop"
"MiscCrop",3,637,"FeedCrops>>MiscCrop>>MiscCrop","Logit: NA","MiscCrop: NA","MiscCrop"
"OilCrop",3,638,"FeedCrops>>OilCrop>>OilCrop","Logit: NA","OilCrop: NA","OilCrop"
"OilCrop feedcake",3,639,"FeedCrops>>OilCrop feedcake>>OilCrop feedcake","Logit: NA","OilCrop feedcake: NA","OilCrop feedcake"
"OtherGrain",3,640,"FeedCrops>>OtherGrain>>OtherGrain","Logit: NA","OtherGrain: NA","OtherGrain"
"Rapeseed feedcake",3,641,"FeedCrops>>Rapeseed feedcake>>Rapeseed feedcake","Logit: NA","Rapeseed feedcake: NA","Rapeseed feedcake"
"Rice",3,642,"FeedCrops>>Rice>>Rice","Logit: NA","Rice: NA","Rice"
"RootTuber",3,643,"FeedCrops>>RootTuber>>RootTuber","Logit: NA","RootTuber: NA","RootTuber"
"Soybean",3,644,"FeedCrops>>Soybean>>Soybean","Logit: NA","Soybean: NA","Soybean"
"Soybean feedcake",3,645,"FeedCrops>>Soybean feedcake>>Soybean feedcake","Logit: NA","Soybean feedcake: NA","Soybean feedcake"
"SugarCrop",3,646,"FeedCrops>>SugarCrop>>SugarCrop","Logit: NA","SugarCrop: NA","SugarCrop"
"Wheat",3,647,"FeedCrops>>Wheat>>Wheat","Logit: NA","Wheat: NA","Wheat"
"FiberCrop_X_IRR_hi",3,648,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_hi","Logit: NA","FiberCrop_X_IRR_hi: NA","FiberCrop_X_IRR_hi"
"FiberCrop_X_IRR_lo",3,649,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_lo","Logit: NA","FiberCrop_X_IRR_lo: NA","FiberCrop_X_IRR_lo"
"FiberCrop_X_RFD_hi",3,650,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_hi","Logit: NA","FiberCrop_X_RFD_hi: NA","FiberCrop_X_RFD_hi"
"FiberCrop_X_RFD_lo",3,651,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_lo","Logit: NA","FiberCrop_X_RFD_lo: NA","FiberCrop_X_RFD_lo"
"FiberCrop_X_RFD_hi_Peat",3,652,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_hi_Peat","Logit: NA","FiberCrop_X_RFD_hi_Peat: NA","FiberCrop_X_RFD_hi_Peat"
"FiberCrop_X_RFD_lo_Peat",3,653,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_lo_Peat","Logit: NA","FiberCrop_X_RFD_lo_Peat: NA","FiberCrop_X_RFD_lo_Peat"
"FiberCrop_X_IRR_hi_Peat",3,654,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_hi_Peat","Logit: NA","FiberCrop_X_IRR_hi_Peat: NA","FiberCrop_X_IRR_hi_Peat"
"FiberCrop_X_IRR_lo_Peat",3,655,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_lo_Peat","Logit: NA","FiberCrop_X_IRR_lo_Peat: NA","FiberCrop_X_IRR_lo_Peat"
"FodderGrass_X_IRR_hi",3,656,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_hi","Logit: NA","FodderGrass_X_IRR_hi: NA","FodderGrass_X_IRR_hi"
"FodderGrass_X_IRR_lo",3,657,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_lo","Logit: NA","FodderGrass_X_IRR_lo: NA","FodderGrass_X_IRR_lo"
"FodderGrass_X_RFD_hi",3,658,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_hi","Logit: NA","FodderGrass_X_RFD_hi: NA","FodderGrass_X_RFD_hi"
"FodderGrass_X_RFD_lo",3,659,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_lo","Logit: NA","FodderGrass_X_RFD_lo: NA","FodderGrass_X_RFD_lo"
"FodderGrass_X_IRR_hi_Peat",3,660,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_hi_Peat","Logit: NA","FodderGrass_X_IRR_hi_Peat: NA","FodderGrass_X_IRR_hi_Peat"
"FodderGrass_X_IRR_lo_Peat",3,661,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_lo_Peat","Logit: NA","FodderGrass_X_IRR_lo_Peat: NA","FodderGrass_X_IRR_lo_Peat"
"FodderGrass_X_RFD_hi_Peat",3,662,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_hi_Peat","Logit: NA","FodderGrass_X_RFD_hi_Peat: NA","FodderGrass_X_RFD_hi_Peat"
"FodderGrass_X_RFD_lo_Peat",3,663,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_lo_Peat","Logit: NA","FodderGrass_X_RFD_lo_Peat: NA","FodderGrass_X_RFD_lo_Peat"
"FodderHerb_X_IRR_hi",3,664,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_hi","Logit: NA","FodderHerb_X_IRR_hi: NA","FodderHerb_X_IRR_hi"
"FodderHerb_X_IRR_lo",3,665,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_lo","Logit: NA","FodderHerb_X_IRR_lo: NA","FodderHerb_X_IRR_lo"
"FodderHerb_X_RFD_hi",3,666,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_hi","Logit: NA","FodderHerb_X_RFD_hi: NA","FodderHerb_X_RFD_hi"
"FodderHerb_X_RFD_lo",3,667,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_lo","Logit: NA","FodderHerb_X_RFD_lo: NA","FodderHerb_X_RFD_lo"
"FodderHerb_X_IRR_hi_Peat",3,668,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_hi_Peat","Logit: NA","FodderHerb_X_IRR_hi_Peat: NA","FodderHerb_X_IRR_hi_Peat"
"FodderHerb_X_IRR_lo_Peat",3,669,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_lo_Peat","Logit: NA","FodderHerb_X_IRR_lo_Peat: NA","FodderHerb_X_IRR_lo_Peat"
"FodderHerb_X_RFD_hi_Peat",3,670,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_hi_Peat","Logit: NA","FodderHerb_X_RFD_hi_Peat: NA","FodderHerb_X_RFD_hi_Peat"
"FodderHerb_X_RFD_lo_Peat",3,671,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_lo_Peat","Logit: NA","FodderHerb_X_RFD_lo_Peat: NA","FodderHerb_X_RFD_lo_Peat"
"FodderHerb",3,672,"FodderHerb_Residue>>FodderHerb>>FodderHerb","Logit: NA","FodderHerb: NA","FodderHerb"
"Residue",3,673,"FodderHerb_Residue>>Residue>>Residue","Logit: NA","Residue: NA","Residue"
"Beef",3,674,"FoodDemand_NonStaples>>Beef>>Beef","Logit: NA","Beef: NA","Beef"
"OilCrop oil",3,675,"FoodDemand_NonStaples>>BlendVegOil>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"PalmFruit oil",3,676,"FoodDemand_NonStaples>>BlendVegOil>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Rapeseed oil",3,677,"FoodDemand_NonStaples>>BlendVegOil>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"Soybean oil",3,678,"FoodDemand_NonStaples>>BlendVegOil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"Dairy",3,679,"FoodDemand_NonStaples>>Dairy>>Dairy","Logit: NA","Dairy: NA","Dairy"
"FiberCrop",3,680,"FoodDemand_NonStaples>>FiberCrop>>FiberCrop","Logit: NA","FiberCrop: NA","FiberCrop"
"MiscCrop",3,681,"FoodDemand_NonStaples>>MiscCrop>>MiscCrop","Logit: NA","MiscCrop: NA","MiscCrop"
"OilCrop",3,682,"FoodDemand_NonStaples>>OilCrop>>OilCrop","Logit: NA","OilCrop: NA","OilCrop"
"OtherMeat_Fish",3,683,"FoodDemand_NonStaples>>OtherMeat_Fish>>OtherMeat_Fish","Logit: NA","OtherMeat_Fish: NA","OtherMeat_Fish"
"PalmFruit",3,684,"FoodDemand_NonStaples>>PalmFruit>>PalmFruit","Logit: NA","PalmFruit: NA","PalmFruit"
"pork",3,685,"FoodDemand_NonStaples>>pork>>pork","Logit: NA","pork: NA","pork"
"poultry",3,686,"FoodDemand_NonStaples>>poultry>>poultry","Logit: NA","poultry: NA","poultry"
"Rapeseed",3,687,"FoodDemand_NonStaples>>Rapeseed>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"SheepGoat",3,688,"FoodDemand_NonStaples>>SheepGoat>>SheepGoat","Logit: NA","SheepGoat: NA","SheepGoat"
"Soybean",3,689,"FoodDemand_NonStaples>>Soybean>>Soybean","Logit: NA","Soybean: NA","Soybean"
"SugarCrop",3,690,"FoodDemand_NonStaples>>SugarCrop>>SugarCrop","Logit: NA","SugarCrop: NA","SugarCrop"
"Corn",3,691,"FoodDemand_Staples>>Corn>>Corn","Logit: NA","Corn: NA","Corn"
"OtherGrain",3,692,"FoodDemand_Staples>>OtherGrain>>OtherGrain","Logit: NA","OtherGrain: NA","OtherGrain"
"Rice",3,693,"FoodDemand_Staples>>Rice>>Rice","Logit: NA","Rice: NA","Rice"
"RootTuber",3,694,"FoodDemand_Staples>>RootTuber>>RootTuber","Logit: NA","RootTuber: NA","RootTuber"
"Wheat",3,695,"FoodDemand_Staples>>Wheat>>Wheat","Logit: NA","Wheat: NA","Wheat"
"biomass to H2",3,696,"H2 central production>>biomass>>biomass to H2","Logit: NA","biomass to H2: NA","biomass to H2"
"coal chemical",3,697,"H2 central production>>coal>>coal chemical","Logit: NA","coal chemical: NA","coal chemical"
"electrolysis",3,698,"H2 central production>>electricity>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"natural gas steam reforming",3,699,"H2 central production>>gas>>natural gas steam reforming","Logit: NA","natural gas steam reforming: NA","natural gas steam reforming"
"thermal splitting",3,700,"H2 central production>>nuclear>>thermal splitting","Logit: NA","thermal splitting: NA","thermal splitting"
"electrolysis",3,701,"H2 central production>>solar>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"electrolysis",3,702,"H2 central production>>wind>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"H2 distribution",3,703,"H2 distribution>>H2 distribution>>H2 distribution","Logit: NA","H2 distribution: NA","H2 distribution"
"H2 distribution",3,704,"H2 enduse>>H2 distribution>>H2 distribution","Logit: NA","H2 distribution: NA","H2 distribution"
"H2 forecourt production",3,705,"H2 enduse>>H2 forecourt production>>H2 forecourt production","Logit: NA","H2 forecourt production: NA","H2 forecourt production"
"electrolysis",3,706,"H2 forecourt production>>electricity>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"natural gas steam reforming",3,707,"H2 forecourt production>>gas>>natural gas steam reforming","Logit: NA","natural gas steam reforming: NA","natural gas steam reforming"
"MiscCrop_X_IRR_hi",3,708,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_hi","Logit: NA","MiscCrop_X_IRR_hi: NA","MiscCrop_X_IRR_hi"
"MiscCrop_X_IRR_lo",3,709,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_lo","Logit: NA","MiscCrop_X_IRR_lo: NA","MiscCrop_X_IRR_lo"
"MiscCrop_X_RFD_hi",3,710,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_hi","Logit: NA","MiscCrop_X_RFD_hi: NA","MiscCrop_X_RFD_hi"
"MiscCrop_X_RFD_lo",3,711,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_lo","Logit: NA","MiscCrop_X_RFD_lo: NA","MiscCrop_X_RFD_lo"
"MiscCrop_X_IRR_hi_Peat",3,712,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_hi_Peat","Logit: NA","MiscCrop_X_IRR_hi_Peat: NA","MiscCrop_X_IRR_hi_Peat"
"MiscCrop_X_IRR_lo_Peat",3,713,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_lo_Peat","Logit: NA","MiscCrop_X_IRR_lo_Peat: NA","MiscCrop_X_IRR_lo_Peat"
"MiscCrop_X_RFD_hi_Peat",3,714,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_hi_Peat","Logit: NA","MiscCrop_X_RFD_hi_Peat: NA","MiscCrop_X_RFD_hi_Peat"
"MiscCrop_X_RFD_lo_Peat",3,715,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_lo_Peat","Logit: NA","MiscCrop_X_RFD_lo_Peat: NA","MiscCrop_X_RFD_lo_Peat"
"gas",3,716,"N fertilizer>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,717,"N fertilizer>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"Corn",3,718,"NonFoodDemand_Crops>>Corn>>Corn","Logit: NA","Corn: NA","Corn"
"FiberCrop",3,719,"NonFoodDemand_Crops>>FiberCrop>>FiberCrop","Logit: NA","FiberCrop: NA","FiberCrop"
"MiscCrop",3,720,"NonFoodDemand_Crops>>MiscCrop>>MiscCrop","Logit: NA","MiscCrop: NA","MiscCrop"
"OilCrop",3,721,"NonFoodDemand_Crops>>OilCrop>>OilCrop","Logit: NA","OilCrop: NA","OilCrop"
"OilCrop feedcake",3,722,"NonFoodDemand_Crops>>OilCrop feedcake>>OilCrop feedcake","Logit: NA","OilCrop feedcake: NA","OilCrop feedcake"
"OilCrop oil",3,723,"NonFoodDemand_Crops>>OilCrop oil>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"OtherGrain",3,724,"NonFoodDemand_Crops>>OtherGrain>>OtherGrain","Logit: NA","OtherGrain: NA","OtherGrain"
"PalmFruit",3,725,"NonFoodDemand_Crops>>PalmFruit>>PalmFruit","Logit: NA","PalmFruit: NA","PalmFruit"
"PalmFruit feedcake",3,726,"NonFoodDemand_Crops>>PalmFruit feedcake>>PalmFruit feedcake","Logit: NA","PalmFruit feedcake: NA","PalmFruit feedcake"
"PalmFruit oil",3,727,"NonFoodDemand_Crops>>PalmFruit oil>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Rapeseed",3,728,"NonFoodDemand_Crops>>Rapeseed>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"Rapeseed feedcake",3,729,"NonFoodDemand_Crops>>Rapeseed feedcake>>Rapeseed feedcake","Logit: NA","Rapeseed feedcake: NA","Rapeseed feedcake"
"Rapeseed oil",3,730,"NonFoodDemand_Crops>>Rapeseed oil>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"Rice",3,731,"NonFoodDemand_Crops>>Rice>>Rice","Logit: NA","Rice: NA","Rice"
"RootTuber",3,732,"NonFoodDemand_Crops>>RootTuber>>RootTuber","Logit: NA","RootTuber: NA","RootTuber"
"Soybean",3,733,"NonFoodDemand_Crops>>Soybean>>Soybean","Logit: NA","Soybean: NA","Soybean"
"Soybean feedcake",3,734,"NonFoodDemand_Crops>>Soybean feedcake>>Soybean feedcake","Logit: NA","Soybean feedcake: NA","Soybean feedcake"
"Soybean oil",3,735,"NonFoodDemand_Crops>>Soybean oil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"SugarCrop",3,736,"NonFoodDemand_Crops>>SugarCrop>>SugarCrop","Logit: NA","SugarCrop: NA","SugarCrop"
"Wheat",3,737,"NonFoodDemand_Crops>>Wheat>>Wheat","Logit: NA","Wheat: NA","Wheat"
"Forest",3,738,"NonFoodDemand_Forest>>Forest>>Forest","Logit: NA","Forest: NA","Forest"
"Beef",3,739,"NonFoodDemand_Meat>>Beef>>Beef","Logit: NA","Beef: NA","Beef"
"Dairy",3,740,"NonFoodDemand_Meat>>Dairy>>Dairy","Logit: NA","Dairy: NA","Dairy"
"OtherMeat_Fish",3,741,"NonFoodDemand_Meat>>OtherMeat_Fish>>OtherMeat_Fish","Logit: NA","OtherMeat_Fish: NA","OtherMeat_Fish"
"pork",3,742,"NonFoodDemand_Meat>>pork>>pork","Logit: NA","pork: NA","pork"
